n,dist,rho,sk,alpha_F
250,beta,-1,1,40.59453879546312
250,beta,-1,1,51.12247623807085
250,beta,-1,1,42.39788877425961
250,beta,-1,1,44.893803819500334
250,beta,-1,1,45.8009125055811
250,beta,-1,1,42.542523472260434
250,beta,-1,1,34.22484587724398
250,beta,-1,1,36.34662798381004
250,beta,-1,1,40.38462144968219
250,beta,-1,1,54.82839531837525
250,beta,-1,1,44.05421066611062
250,beta,-1,1,36.49201825157611
250,beta,-1,1,34.49633991720991
250,beta,-1,1,41.20271776305909
250,beta,-1,1,37.407189191032174
250,beta,-1,1,37.08868981803939
250,beta,-1,1,36.36192917119781
250,beta,-1,1,34.05055453398801
250,beta,-1,1,41.27408107756773
250,beta,-1,1,31.372829585300643
250,beta,-1,1,33.22257929532462
250,beta,-1,1,46.52355873697808
250,beta,-1,1,38.29682281773121
250,beta,-1,1,36.60902403191518
250,beta,-1,1,40.59655035286651
250,beta,-1,1,44.29348195338336
250,beta,-1,1,39.227758303653225
250,beta,-1,1,35.67160768081835
250,beta,-1,1,45.21000270897213
250,beta,-1,1,41.24156547096927
250,beta,-1,1,41.86008366181367
250,beta,-1,1,42.439024048842796
250,beta,-1,1,33.221075740288555
250,beta,-1,1,47.30932611117051
250,beta,-1,1,53.22758880013936
250,beta,-1,1,38.331882912999184
250,beta,-1,1,39.973557616508636
250,beta,-1,1,47.96964149113792
250,beta,-1,1,46.54116467538723
250,beta,-1,1,42.78911487362838
250,beta,-1,1,44.77482410281448
250,beta,-1,1,42.35388307457108
250,beta,-1,1,47.50616892579255
250,beta,-1,1,33.440871261672754
250,beta,-1,1,64.63885837259284
250,beta,-1,1,43.25608554247602
250,beta,-1,1,39.992965460547516
250,beta,-1,1,39.12919900400751
250,beta,-1,1,43.69812018564947
250,beta,-1,1,55.20794038360191
250,beta,-1,1,50.34499584691666
250,beta,-1,1,37.35896386510255
250,beta,-1,1,40.9675014348241
250,beta,-1,1,50.38049522000978
250,beta,-1,1,44.115511446301895
250,beta,-1,1,47.89331941900063
250,beta,-1,1,58.67879758525119
250,beta,-1,1,33.309428972018715
250,beta,-1,1,34.61738383573479
250,beta,-1,1,34.07656458773198
250,beta,-1,1,32.509395632351236
250,beta,-1,1,50.847798583194084
250,beta,-1,1,38.44750479936307
250,beta,-1,1,35.443047663552804
250,beta,-1,1,34.414931404619914
250,beta,-1,1,39.32349947474494
250,beta,-1,1,46.33531882947502
250,beta,-1,1,37.69652373055137
250,beta,-1,1,37.46710453582131
250,beta,-1,1,38.14696951329188
250,beta,-1,1,57.45981645665778
250,beta,-1,1,49.484957516194434
250,beta,-1,1,56.32374736268261
250,beta,-1,1,33.45520509896092
250,beta,-1,1,43.83062375125505
250,beta,-1,1,36.56033173443505
250,beta,-1,1,55.414186960367104
250,beta,-1,1,39.60549337706849
250,beta,-1,1,42.513701972288615
250,beta,-1,1,46.58794794330057
250,beta,-1,1,40.93684842426989
250,beta,-1,1,44.54363949228016
250,beta,-1,1,49.64676938338865
250,beta,-1,1,37.25608937769604
250,beta,-1,1,40.73512265986614
250,beta,-1,1,48.38129790977829
250,beta,-1,1,39.7217334933202
250,beta,-1,1,42.26932313096975
250,beta,-1,1,43.0475540459176
250,beta,-1,1,45.76532008664944
250,beta,-1,1,43.207702514339644
250,beta,-1,1,37.34529151859999
250,beta,-1,1,40.12519579337619
250,beta,-1,1,46.73773152309858
250,beta,-1,1,47.31249351457823
250,beta,-1,1,45.617065661189514
250,beta,-1,1,49.886716189541076
250,beta,-1,1,34.75375864507382
250,beta,-1,1,41.381417171678045
250,beta,-1,1,48.568483311163725
250,beta,-1,1,35.21648209812028
250,beta,-1,1,47.793910438224245
250,beta,-1,1,37.31837248313769
250,beta,-1,1,34.9043122425225
250,beta,-1,1,40.36003423045995
250,beta,-1,1,39.037225912361386
250,beta,-1,1,36.84826630596575
250,beta,-1,1,55.33901351536661
250,beta,-1,1,45.10720889859857
250,beta,-1,1,46.09084598619592
250,beta,-1,1,46.63222521672228
250,beta,-1,1,42.145998207302554
250,beta,-1,1,39.385089602270746
250,beta,-1,1,41.577999020539266
250,beta,-1,1,43.95098605500818
250,beta,-1,1,42.062167529952035
250,beta,-1,1,45.44508839864885
250,beta,-1,1,40.530776400375544
250,beta,-1,1,45.46170361629745
250,beta,-1,1,45.589706891243026
250,beta,-1,1,35.85920788592847
250,beta,-1,1,36.827362336707445
250,beta,-1,1,33.315232037151894
250,beta,-1,1,42.393726296728545
250,beta,-1,1,39.43223385332195
250,beta,-1,1,36.87142298596231
250,beta,-1,1,36.85462459766047
250,beta,-1,1,45.56822945399858
250,beta,-1,1,45.27494890771621
250,beta,-1,1,41.76608607788619
250,beta,-1,1,43.07134570613382
250,beta,-1,1,47.146110463223124
250,beta,-1,1,39.44652458980122
250,beta,-1,1,34.83843096514454
250,beta,-1,1,40.35727963447635
250,beta,-1,1,41.33135590822414
250,beta,-1,1,34.33312229133636
250,beta,-1,1,36.79797503188333
250,beta,-1,1,34.86380194491485
250,beta,-1,1,40.58585232539865
250,beta,-1,1,51.393101714163244
250,beta,-1,1,39.500704631437465
250,beta,-1,1,45.8786240487152
250,beta,-1,1,32.62670822475415
250,beta,-1,1,62.44756239431192
250,beta,-1,1,47.20964897884784
250,beta,-1,1,43.42068592760761
250,beta,-1,1,49.7725924655441
250,beta,-1,1,37.14930242487058
250,beta,-1,1,38.5954568180706
250,beta,-1,1,39.05659558367084
250,beta,-1,1,38.59288991676699
250,beta,-1,1,38.70113470647617
250,beta,-1,1,51.144006649017406
250,beta,-1,1,45.91695680781288
250,beta,-1,1,36.38858218688048
250,beta,-1,1,48.87605644199197
250,beta,-1,1,48.38723485242929
250,beta,-1,1,43.06151043317496
250,beta,-1,1,49.487406472754564
250,beta,-1,1,41.26561603759081
250,beta,-1,1,42.03352026572963
250,beta,-1,1,47.979665437848084
250,beta,-1,1,41.62490525311418
250,beta,-1,1,37.235384614722655
250,beta,-1,1,34.20576481854166
250,beta,-1,1,42.85471935805683
250,beta,-1,1,50.01094741331615
250,beta,-1,1,39.08370600385354
250,beta,-1,1,47.06828901781932
250,beta,-1,1,43.473914216379434
250,beta,-1,1,47.04054548641883
250,beta,-1,1,36.57853513461125
250,beta,-1,1,46.75162349939996
250,beta,-1,1,49.099401513800274
250,beta,-1,1,42.02013057610085
250,beta,-1,1,35.434105908488945
250,beta,-1,1,43.60135108144068
250,beta,-1,1,44.81905345374384
250,beta,-1,1,36.51322213382232
250,beta,-1,1,38.83366004443427
250,beta,-1,1,39.934971340828774
250,beta,-1,1,33.37641597716757
250,beta,-1,1,36.4929102653887
250,beta,-1,1,34.776224322951336
250,beta,-1,1,46.215976262674054
250,beta,-1,1,39.647741102281394
250,beta,-1,1,35.405193058568095
250,beta,-1,1,40.314701206136384
250,beta,-1,1,38.75060255331269
250,beta,-1,1,35.30632098276273
250,beta,-1,1,52.16595187916079
250,beta,-1,1,47.275896252505255
250,beta,-1,1,41.33279311629496
250,beta,-1,1,35.607140054806166
250,beta,-1,1,40.5140172563892
250,beta,-1,1,50.93721472140981
250,beta,-1,1,47.409479508502606
250,beta,-1,1,45.76908961585201
250,beta,-1,1,38.04895816764761
250,beta,-1,1,40.30022293470359
250,beta,-1,1,55.445719019939474
250,beta,-1,1,48.61542149247523
250,beta,-1,1,35.943456590958625
250,beta,-1,1,44.38635274001338
250,beta,-1,1,63.71409928949342
250,beta,-1,1,41.41337663202742
250,beta,-1,1,47.2384514496719
250,beta,-1,1,39.43100612664745
250,beta,-1,1,35.76774692853493
250,beta,-1,1,39.83396397804343
250,beta,-1,1,53.85052448976985
250,beta,-1,1,43.984285072091716
250,beta,-1,1,39.40890009708056
250,beta,-1,1,36.468446944400135
250,beta,-1,1,54.131945490032116
250,beta,-1,1,31.18472505867892
250,beta,-1,1,44.16900441106383
250,beta,-1,1,44.731591458494435
250,beta,-1,1,36.18030870401708
250,beta,-1,1,52.37494540019061
250,beta,-1,1,44.88840261025291
250,beta,-1,1,44.693682311034074
250,beta,-1,1,51.42590367541046
250,beta,-1,1,34.02937947307062
250,beta,-1,1,42.0343445222551
250,beta,-1,1,50.592400288939295
250,beta,-1,1,47.070209785251954
250,beta,-1,1,39.32059868266016
250,beta,-1,1,40.06504857601643
250,beta,-1,1,41.59063042371187
250,beta,-1,1,44.043339101258596
250,beta,-1,1,36.61055988110961
250,beta,-1,1,41.88668481316807
250,beta,-1,1,44.44633928763479
250,beta,-1,1,47.65152110911012
250,beta,-1,1,34.42887323467926
250,beta,-1,1,41.4502373162302
250,beta,-1,1,38.87348325486739
250,beta,-1,1,36.09332620601785
250,beta,-1,1,38.97908281772849
250,beta,-1,1,39.5554693088522
250,beta,-1,1,37.308404680275885
250,beta,-1,1,40.8875841398955
250,beta,-1,1,37.694733185293416
250,beta,-1,1,32.570826570385854
250,beta,-1,1,46.50138960987581
250,beta,-1,1,33.44508593474519
250,beta,-1,1,48.436827622622914
250,beta,-1,1,55.140165464360194
250,beta,-1,1,37.85645213784001
250,beta,-1,1,36.051538167452144
250,beta,-1,1,38.14027981038497
250,beta,-1,1,39.68697699837826
250,beta,-1,1,44.31877057418751
250,beta,-1,1,41.91273539483282
250,beta,-1,1,40.220568113288635
250,beta,-1,1,41.99617007534566
250,beta,-1,1,39.046304697377195
250,beta,-1,1,42.902290706025966
250,beta,-1,1,44.177490104085976
250,beta,-1,1,40.52042709738016
250,beta,-1,1,48.76589206991863
250,beta,-1,1,41.56644232060217
250,beta,-1,1,39.35560959448836
250,beta,-1,1,52.293324017426876
250,beta,-1,1,50.17996226375796
250,beta,-1,1,44.559276027722305
250,beta,-1,1,44.162954211564916
250,beta,-1,1,50.82212855934038
250,beta,-1,1,41.953708916171024
250,beta,-1,1,45.94092207694334
250,beta,-1,1,42.40939401415087
250,beta,-1,1,40.863618552225
250,beta,-1,1,52.37468935392917
250,beta,-1,1,51.20817101379079
250,beta,-1,1,33.68479020242984
250,beta,-1,1,42.27313542620492
250,beta,-1,1,45.893062089541985
250,beta,-1,1,59.150434198520045
250,beta,-1,1,36.15074292898137
250,beta,-1,1,39.54500487230031
250,beta,-1,1,47.594215382306494
250,beta,-1,1,48.396818447323724
250,beta,-1,1,45.91223297310477
250,beta,-1,1,35.94035675354464
250,beta,-1,1,41.37291648911384
250,beta,-1,1,47.600577972055746
250,beta,-1,1,47.20819944129178
250,beta,-1,1,36.230937392006986
250,beta,-1,1,47.851689736846254
250,beta,-1,1,45.185968586405984
250,beta,-1,1,37.49612972975438
250,beta,-1,1,39.81821733148584
250,beta,-1,1,37.9158445204666
250,beta,-1,1,39.77936841549961
250,beta,-1,1,37.76465295902804
250,beta,-1,1,38.10481642077948
250,beta,-1,1,36.32515403106915
250,beta,-1,1,40.219479415625166
250,beta,-1,1,40.975120516212975
250,beta,-1,1,51.93890906327373
250,beta,-1,1,46.495388193313794
250,beta,-1,1,38.9113505354839
250,beta,-1,1,47.727753194925796
250,beta,-1,1,39.58259936386697
250,beta,-1,1,35.88662713846531
250,beta,-1,1,40.77545880551922
250,beta,-1,1,42.565402709814215
250,beta,-1,1,35.36864959171052
250,beta,-1,1,37.95213223995182
250,beta,-1,1,34.44781131754099
250,beta,-1,1,39.029895988688466
250,beta,-1,1,41.19231180798867
250,beta,-1,1,53.76100115683398
250,beta,-1,1,43.41594550261594
250,beta,-1,1,46.60732550894548
250,beta,-1,1,40.92787621940038
250,beta,-1,1,47.02100992319372
250,beta,-1,1,41.181940709300385
250,beta,-1,1,32.84166231696039
250,beta,-1,1,37.776070682952934
250,beta,-1,1,50.16266901605441
250,beta,-1,1,35.05594232738233
250,beta,-1,1,33.70856533697098
250,beta,-1,1,49.04686886682243
250,beta,-1,1,39.757294285795524
250,beta,-1,1,47.34556442398822
250,beta,-1,1,40.33407540121401
250,beta,-1,1,44.72222278018806
250,beta,-1,1,43.78921060520346
250,beta,-1,1,40.06170859884526
250,beta,-1,1,37.662874898878144
250,beta,-1,1,40.81445190349054
250,beta,-1,1,37.537577289440485
250,beta,-1,1,44.28876954016766
250,beta,-1,1,59.2853065888338
250,beta,-1,1,45.110070772374094
250,beta,-1,1,38.09246883501668
250,beta,-1,1,39.66048468918198
250,beta,-1,1,49.876685558980796
250,beta,-1,1,37.82027389689442
250,beta,-1,1,49.22262507258748
250,beta,-1,1,39.45571990591307
250,beta,-1,1,36.20744510227054
250,beta,-1,1,39.39580097738495
250,beta,-1,1,41.98425643717179
250,beta,-1,1,46.46785402088436
250,beta,-1,1,42.006086165460985
250,beta,-1,1,43.9254058899774
250,beta,-1,1,39.51000212799077
250,beta,-1,1,44.2013317267411
250,beta,-1,1,34.96202286720592
250,beta,-1,1,42.20573964049916
250,beta,-1,1,54.61912562149459
250,beta,-1,1,45.27138142824534
250,beta,-1,1,44.892218548972465
250,beta,-1,1,44.23572548526999
250,beta,-1,1,49.419194759703515
250,beta,-1,1,54.98099204294415
250,beta,-1,1,36.02483656438859
250,beta,-1,1,41.94531137485111
250,beta,-1,1,40.149603192727334
250,beta,-1,1,40.172831736461035
250,beta,-1,1,41.294693671030366
250,beta,-1,1,30.83267061416645
250,beta,-1,1,41.61005432231154
250,beta,-1,1,43.432083682810266
250,beta,-1,1,55.34551216790365
250,beta,-1,1,36.21014149240658
250,beta,-1,1,34.618701801444644
250,beta,-1,1,43.43175040579934
250,beta,-1,1,44.83262051073561
250,beta,-1,1,41.044561626791484
250,beta,-1,1,63.15097625041263
250,beta,-1,1,47.74037094223062
250,beta,-1,1,52.54357340120218
250,beta,-1,1,48.460203782718814
250,beta,-1,1,41.69758401951372
250,beta,-1,1,43.742013117446156
250,beta,-1,1,48.63404855484123
250,beta,-1,1,39.0320637222406
250,beta,-1,1,42.670303875831365
250,beta,-1,1,39.916345536131416
250,beta,-1,1,45.005678027370855
250,beta,-1,1,51.898932347659915
250,beta,-1,1,45.53135181322724
250,beta,-1,1,33.686059123058115
250,beta,-1,1,44.05853310301121
250,beta,-1,1,56.320138763785494
250,beta,-1,1,45.69323822853056
250,beta,-1,1,39.97058627590311
250,beta,-1,1,43.98610826275275
250,beta,-1,1,38.66181749763319
250,beta,-1,1,45.42021046515193
250,beta,-1,1,34.07586341006179
250,beta,-1,1,42.165348253913486
250,beta,-1,1,32.81046275458067
250,beta,-1,1,48.61011349775564
250,beta,-1,1,45.192604322481756
250,beta,-1,1,43.51707315752733
250,beta,-1,1,45.06884630694405
250,beta,-1,1,37.82012971488687
250,beta,-1,1,54.547676640318066
250,beta,-1,1,40.20123625428834
250,beta,-1,1,49.43875996018082
250,beta,-1,1,39.98578003425488
250,beta,-1,1,50.54043965501783
250,beta,-1,1,34.386826601357754
250,beta,-1,1,47.67148590969812
250,beta,-1,1,43.437161146625144
250,beta,-1,1,43.64220857498596
250,beta,-1,1,43.89504477532042
250,beta,-1,1,39.757995213648556
250,beta,-1,1,40.98980713091795
250,beta,-1,1,36.59401325030993
250,beta,-1,1,36.24885186938236
250,beta,-1,1,46.47388754897603
250,beta,-1,1,38.353697686847234
250,beta,-1,1,44.46412169074036
250,beta,-1,1,38.363803824055736
250,beta,-1,1,42.66171701841026
250,beta,-1,1,40.50461369679585
250,beta,-1,1,40.346715429400305
250,beta,-1,1,60.36533344640348
250,beta,-1,1,33.31999248442857
250,beta,-1,1,35.66516317251338
250,beta,-1,1,51.12589622206252
250,beta,-1,1,71.76721495560498
250,beta,-1,1,55.58836868308471
250,beta,-1,1,36.67865060144919
250,beta,-1,1,37.80405419955448
250,beta,-1,1,49.03520628688227
250,beta,-1,1,50.93490701555345
250,beta,-1,1,57.6934329287873
250,beta,-1,1,42.06039273091214
250,beta,-1,1,34.672054927300664
250,beta,-1,1,42.649912622263116
250,beta,-1,1,39.536609611925144
250,beta,-1,1,38.29238206772003
250,beta,-1,1,43.23578812949859
250,beta,-1,1,46.012511355721294
250,beta,-1,1,40.82327853007393
250,beta,-1,1,37.88866642256275
250,beta,-1,1,57.27080677692359
250,beta,-1,1,73.47507421130489
250,beta,-1,1,38.56829128097348
250,beta,-1,1,47.31977899313361
250,beta,-1,1,38.85930151809355
250,beta,-1,1,36.73370309309832
250,beta,-1,1,29.7723320289461
250,beta,-1,1,44.23676267078985
250,beta,-1,1,43.669041294319165
250,beta,-1,1,50.36665122604883
250,beta,-1,1,35.87180185913062
250,beta,-1,1,50.94755046404203
250,beta,-1,1,40.33596719519515
250,beta,-1,1,38.615752629565584
250,beta,-1,1,33.71059276971717
250,beta,-1,1,38.49245544438047
250,beta,-1,1,43.770029700202805
250,beta,-1,1,51.682075110854456
250,beta,-1,1,36.891540918172275
250,beta,-1,1,41.29974976451891
250,beta,-1,1,42.50140360019445
250,beta,-1,1,56.743187802615076
250,beta,-1,1,38.285547871259915
250,beta,-1,1,50.87558856187485
250,beta,-1,1,41.90706935014616
250,beta,-1,1,40.00333914736688
250,beta,-1,1,39.77828137534733
250,beta,-1,1,41.02045120443079
250,beta,-1,1,52.966291350275704
250,beta,-1,1,41.15762670810672
250,beta,-1,1,44.09399798263171
250,beta,-1,1,45.70825009902429
250,beta,-1,1,43.75677053945024
250,beta,-1,1,35.326053147936726
250,beta,-1,1,37.162363432448124
250,beta,-1,1,38.896799310031504
250,beta,-1,1,38.664841923139356
250,beta,-1,1,46.46538558046787
250,beta,-1,1,32.90938541313669
250,beta,-1,1,54.82324398926594
250,beta,-1,1,36.789160475636244
250,beta,-1,1,36.144427109403686
250,beta,-1,1,41.33373533042101
250,beta,-1,1,44.718731317478884
250,beta,-1,1,46.4068596712719
250,beta,-1,1,39.030623258734245
250,beta,-1,1,38.52227828568062
250,beta,-1,1,41.983649451863734
250,beta,-1,1,50.48403395684525
250,beta,-1,1,37.66490642421269
250,beta,-1,1,32.535314105034566
250,beta,-1,1,33.300590381835306
250,beta,-1,1,53.45650055050257
250,beta,-1,1,49.34611179002813
250,beta,-1,1,55.77950304840998
250,beta,-1,1,36.777054649492804
250,beta,-1,1,47.145957713084506
250,beta,-1,1,43.200858001370655
250,beta,-1,1,46.84674102499918
250,beta,-1,1,39.28079780893182
250,beta,-1,1,34.70897139241865
250,beta,-1,1,32.23394994041903
250,beta,-1,1,38.55506269136853
250,beta,-1,1,47.48712180184478
250,beta,-1,1,34.844470156792035
250,beta,-1,1,41.09071159973155
250,beta,-1,1,36.18575165408318
250,beta,-1,1,42.74319876694504
250,beta,-1,1,46.06702204349668
250,beta,-1,1,29.160316524425138
250,beta,-1,1,40.96245680733655
250,beta,-1,1,48.00438947808425
250,beta,-1,1,42.691369305676005
250,beta,-1,1,41.59247803749586
250,beta,-1,1,51.73514287235697
250,beta,-1,1,45.40963392081286
250,beta,-1,1,44.10751597396232
250,beta,-1,1,46.30693589959804
250,beta,-1,1,44.5359799528988
250,beta,-1,1,35.45653652570129
250,beta,-1,1,37.35120057530549
250,beta,-1,1,37.345944460495495
250,beta,-1,1,38.85518978136661
250,beta,-1,1,50.06209958435396
250,beta,-1,1,36.28719109418001
250,beta,-1,1,48.42359555805979
250,beta,-1,1,56.88218882138847
250,beta,-1,1,49.6345601132443
250,beta,-1,1,46.464479698343325
250,beta,-1,1,32.32291223969165
250,beta,-1,1,37.40144572774909
250,beta,-1,1,38.80905284248721
250,beta,-1,1,37.265360035912664
250,beta,-1,1,39.67871720299293
250,beta,-1,1,47.925000936238405
250,beta,-1,1,41.83151288949112
250,beta,-1,1,43.5368335513738
250,beta,-1,1,32.28029583792457
250,beta,-1,1,58.09656412763651
250,beta,-1,1,40.50082551858714
250,beta,-1,1,39.66203970749957
250,beta,-1,1,42.72522064813907
250,beta,-1,1,48.63526031210123
250,beta,-1,1,46.432293970655415
250,beta,-1,1,36.44661759227476
250,beta,-1,1,37.143991322517785
250,beta,-1,1,37.81400943490161
250,beta,-1,1,35.83592189969929
250,beta,-1,1,36.72015800150292
250,beta,-1,1,38.86043531714415
250,beta,-1,1,48.677237955228755
250,beta,-1,1,58.1543183021646
250,beta,-1,1,41.30174054801149
250,beta,-1,1,32.19930013040329
250,beta,-1,1,36.69226215576208
250,beta,-1,1,55.76039720473153
250,beta,-1,1,49.70833976270965
250,beta,-1,1,38.08493839326509
250,beta,-1,1,44.045547884642886
250,beta,-1,1,38.09535547044082
250,beta,-1,1,50.912417889128065
250,beta,-1,1,35.926209980644295
250,beta,-1,1,35.921638644140415
250,beta,-1,1,44.87421423705691
250,beta,-1,1,37.05328930877026
250,beta,-1,1,40.60615968310109
250,beta,-1,1,31.603215259952673
250,beta,-1,1,29.95689346323039
250,beta,-1,1,42.8741393202319
250,beta,-1,1,47.536511618868865
250,beta,-1,1,47.41096677455035
250,beta,-1,1,36.5434249196285
250,beta,-1,1,38.65069196209537
250,beta,-1,1,54.6304265493908
250,beta,-1,1,49.351066655611504
250,beta,-1,1,37.27736396760942
250,beta,-1,1,39.68907127176359
250,beta,-1,1,51.114670797097546
250,beta,-1,1,39.661752572429904
250,beta,-1,1,46.01053731297639
250,beta,-1,1,34.71299750693468
250,beta,-1,1,39.394900239756325
250,beta,-1,1,47.90976794920486
250,beta,-1,1,40.502151740177474
250,beta,-1,1,36.789315516887214
250,beta,-1,1,58.932906587478826
250,beta,-1,1,37.642092504284186
250,beta,-1,1,45.11718667268815
250,beta,-1,1,34.43615196451365
250,beta,-1,1,42.29119602602637
250,beta,-1,1,70.1911554301619
250,beta,-1,1,35.44658463151151
250,beta,-1,1,35.03259040049078
250,beta,-1,1,36.4599853446951
250,beta,-1,1,36.59140817275145
250,beta,-1,1,49.905053532576524
250,beta,-1,1,42.931299483682466
250,beta,-1,1,43.18610904961212
250,beta,-1,1,35.43222646984158
250,beta,-1,1,38.86886853773572
250,beta,-1,1,47.266558076930544
250,beta,-1,1,31.639493429544416
250,beta,-1,1,39.44482097106131
250,beta,-1,1,41.37212246247509
250,beta,-1,1,33.18163278466744
250,beta,-1,1,38.699946317019055
250,beta,-1,1,34.07832888312046
250,beta,-1,1,40.2751615791451
250,beta,-1,1,36.15267433795943
250,beta,-1,1,47.891187668972094
250,beta,-1,1,35.42432731016928
250,beta,-1,1,57.41689405884788
250,beta,-1,1,37.031002284992134
250,beta,-1,1,44.24195350757506
250,beta,-1,1,42.184021137101865
250,beta,-1,1,33.624209214796835
250,beta,-1,1,38.15151963008484
250,beta,-1,1,51.52693774996801
250,beta,-1,1,34.627584164248454
250,beta,-1,1,44.81422281580461
250,beta,-1,1,38.5011630221245
250,beta,-1,1,38.664583597113186
250,beta,-1,1,52.50223374738818
250,beta,-1,1,40.36944589056639
250,beta,-1,1,36.426543567266094
250,beta,-1,1,40.996821004049856
250,beta,-1,1,44.34005562341651
250,beta,-1,1,41.56863660866106
250,beta,-1,1,58.20058150587511
250,beta,-1,1,51.78668224601322
250,beta,-1,1,39.97698172224953
250,beta,-1,1,44.192055622782505
250,beta,-1,1,37.462411573252595
250,beta,-1,1,31.82049699822916
250,beta,-1,1,37.63846748327768
250,beta,-1,1,36.03090715001053
250,beta,-1,1,49.93339888906636
250,beta,-1,1,42.77928083025587
250,beta,-1,1,49.1149928949694
250,beta,-1,1,46.055953662138855
250,beta,-1,1,47.98476043866627
250,beta,-1,1,36.85706176312882
250,beta,-1,1,32.37833244673209
250,beta,-1,1,38.82046960923857
250,beta,-1,1,33.36384079007333
250,beta,-1,1,39.0805327530771
250,beta,-1,1,36.74125209234451
250,beta,-1,1,56.12313917234377
250,beta,-1,1,60.23729932818528
250,beta,-1,1,43.431802852368364
250,beta,-1,1,50.56216120628095
250,beta,-1,1,48.43397696328122
250,beta,-1,1,57.26231331654579
250,beta,-1,1,36.23710381084214
250,beta,-1,1,41.87752191182089
250,beta,-1,1,53.026062144707666
250,beta,-1,1,45.74460217212977
250,beta,-1,1,48.31659523048386
250,beta,-1,1,52.021531126549995
250,beta,-1,1,38.983886356263184
250,beta,-1,1,42.52425826681852
250,beta,-1,1,47.59499503785443
250,beta,-1,1,35.52045064544049
250,beta,-1,1,44.17260787621983
250,beta,-1,1,39.339302157216665
250,beta,-1,1,38.635241638275396
250,beta,-1,1,42.53403952785976
250,beta,-1,1,42.086656736281405
250,beta,-1,1,42.233924432855964
250,beta,-1,1,47.828918797441936
250,beta,-1,1,46.297877216954
250,beta,-1,1,39.86209437681447
250,beta,-1,1,33.54839806138504
250,beta,-1,1,59.02402362160372
250,beta,-1,1,50.46506830481845
250,beta,-1,1,44.855600309147185
250,beta,-1,1,45.27520950207073
250,beta,-1,1,45.61987797481861
250,beta,-1,1,48.30505645667561
250,beta,-1,1,38.18777177451047
250,beta,-1,1,38.35662146099809
250,beta,-1,1,35.89786132634203
250,beta,-1,1,41.15921348122911
250,beta,-1,1,53.19285098746082
250,beta,-1,1,40.24440056543669
250,beta,-1,1,44.29138219791552
250,beta,-1,1,38.222348725343885
250,beta,-1,1,36.897762338461654
250,beta,-1,1,54.720921921002116
250,beta,-1,1,39.24407519191282
250,beta,-1,1,42.68765730778967
250,beta,-1,1,47.71269850692281
250,beta,-1,1,40.24502127913074
250,beta,-1,1,39.38842557151065
250,beta,-1,1,41.05678104263925
250,beta,-1,1,43.657492406515786
250,beta,-1,1,40.343058486293025
250,beta,-1,1,40.80687255470644
250,beta,-1,1,35.38122689720652
250,beta,-1,1,45.518878411811876
250,beta,-1,1,34.985400776553725
250,beta,-1,1,41.017703870047285
250,beta,-1,1,40.699257630581684
250,beta,-1,1,39.12612958778008
250,beta,-1,1,45.048491538626
250,beta,-1,1,40.36014839725957
250,beta,-1,1,36.7216841973957
250,beta,-1,1,43.474204116249695
250,beta,-1,1,40.3742031999999
250,beta,-1,1,44.64905362663793
250,beta,-1,1,44.69069427671179
250,beta,-1,1,39.901587375093115
250,beta,-1,1,46.15728651041558
250,beta,-1,1,37.24409469619265
250,beta,-1,1,38.38250694799294
250,beta,-1,1,47.292524010205504
250,beta,-1,1,40.546495390110074
250,beta,-1,1,57.33838462519187
250,beta,-1,1,44.527556871496536
250,beta,-1,1,53.77377618912287
250,beta,-1,1,32.28280603321187
250,beta,-1,1,37.02911420417335
250,beta,-1,1,39.457412527377066
250,beta,-1,1,35.63705178728805
250,beta,-1,1,38.72055229320066
250,beta,-1,1,40.23312995048394
250,beta,-1,1,46.98176515023791
250,beta,-1,1,48.254028054318646
250,beta,-1,1,37.778889143042804
250,beta,-1,1,34.049572232831075
250,beta,-1,1,46.24655202615768
250,beta,-1,1,41.05377111858297
250,beta,-1,1,33.140070240394614
250,beta,-1,1,38.968313746438255
250,beta,-1,1,47.95534788113553
250,beta,-1,1,45.22859135195828
250,beta,-1,1,39.69468439679271
250,beta,-1,1,37.59556495177929
250,beta,-1,1,39.13997540568765
250,beta,-1,1,33.34926392768873
250,beta,-1,1,41.45728414728669
250,beta,-1,1,39.48805506852221
250,beta,-1,1,50.74522277555341
250,beta,-1,1,41.13801680550005
250,beta,-1,1,45.11715316519411
250,beta,-1,1,37.30877222640616
250,beta,-1,1,37.88149265421358
250,beta,-1,1,38.26182139182583
250,beta,-1,1,40.80475209610186
250,beta,-1,1,35.96195033333292
250,beta,-1,1,40.87604018230516
250,beta,-1,1,44.17604450228792
250,beta,-1,1,40.388724386919876
250,beta,-1,1,39.00446870466149
250,beta,-1,1,38.22819377853963
250,beta,-1,1,48.33280403648556
250,beta,-1,1,36.872320006493204
250,beta,-1,1,38.42697182802032
250,beta,-1,1,32.84534446637343
250,beta,-1,1,42.59377340544477
250,beta,-1,1,52.808245199108406
250,beta,-1,1,43.978531149205544
250,beta,-1,1,51.69034487774556
250,beta,-1,1,36.36175479017371
250,beta,-1,1,44.932795042388584
250,beta,-1,1,36.07875752560836
250,beta,-1,1,34.06512375899345
250,beta,-1,1,31.921694578211206
250,beta,-1,1,50.87906654554485
250,beta,-1,1,42.93653440993828
250,beta,-1,1,42.20569284431778
250,beta,-1,1,42.14319187836987
250,beta,-1,1,42.13801276038365
