n,dist,rho,sk,alpha_F
250,discrete,1,1,61.02864248008198
250,discrete,1,1,48.03033921092403
250,discrete,1,1,58.23629305754631
250,discrete,1,1,57.30120086568782
250,discrete,1,1,51.8177973073705
250,discrete,1,1,45.54204552322808
250,discrete,1,1,58.2096764416286
250,discrete,1,1,48.46997833395032
250,discrete,1,1,52.580872851817674
250,discrete,1,1,48.94156159713583
250,discrete,1,1,46.14069037306781
250,discrete,1,1,46.691902084120365
250,discrete,1,1,51.088726284139895
250,discrete,1,1,57.15481685483298
250,discrete,1,1,58.85457704393249
250,discrete,1,1,61.153480363385086
250,discrete,1,1,60.17626986573305
250,discrete,1,1,52.18541768381832
250,discrete,1,1,46.76726855316134
250,discrete,1,1,50.704307366682286
250,discrete,1,1,58.339501204524076
250,discrete,1,1,48.32380511222874
250,discrete,1,1,50.86882098036799
250,discrete,1,1,56.33918720489732
250,discrete,1,1,58.3693004005962
250,discrete,1,1,45.50239273034797
250,discrete,1,1,50.22906704239961
250,discrete,1,1,52.616460323509
250,discrete,1,1,51.257856386665864
250,discrete,1,1,61.260973175926416
250,discrete,1,1,54.02235480999838
250,discrete,1,1,56.994642093169304
250,discrete,1,1,51.44765517960996
250,discrete,1,1,55.99381917692315
250,discrete,1,1,55.4347178514195
250,discrete,1,1,52.84405681356158
250,discrete,1,1,48.162441718936
250,discrete,1,1,56.888361093796846
250,discrete,1,1,47.5971932147867
250,discrete,1,1,67.49210183855759
250,discrete,1,1,52.99886183053415
250,discrete,1,1,48.49705754309808
250,discrete,1,1,60.332716248153666
250,discrete,1,1,50.14423703548257
250,discrete,1,1,57.014071687513685
250,discrete,1,1,49.065948891258124
250,discrete,1,1,52.50291532638902
250,discrete,1,1,51.563283199175444
250,discrete,1,1,62.98736021655064
250,discrete,1,1,51.38449113333312
250,discrete,1,1,45.93540116246708
250,discrete,1,1,58.92351198413132
250,discrete,1,1,56.22603902009448
250,discrete,1,1,47.41688684451473
250,discrete,1,1,47.891020574834265
250,discrete,1,1,47.88320410333143
250,discrete,1,1,44.10678122316223
250,discrete,1,1,47.95012199880775
250,discrete,1,1,61.70346231605119
250,discrete,1,1,46.50166025921406
250,discrete,1,1,45.704182450215775
250,discrete,1,1,50.238097199068605
250,discrete,1,1,46.27731850523811
250,discrete,1,1,54.02882344393628
250,discrete,1,1,70.36457101324723
250,discrete,1,1,46.66726445060043
250,discrete,1,1,51.002790488696554
250,discrete,1,1,52.880419114796744
250,discrete,1,1,59.71427790007353
250,discrete,1,1,58.05058100217641
