n,dist,rho,sk,alpha_F
250,normal,0,0,47.59261020990277
250,normal,0,0,46.779875944753336
250,normal,0,0,41.37544273686692
250,normal,0,0,43.955146775012395
250,normal,0,0,40.86519504698299
250,normal,0,0,43.617531727005726
250,normal,0,0,53.31086795773584
250,normal,0,0,45.18632147329923
250,normal,0,0,48.57661042125631
250,normal,0,0,50.909471976724966
250,normal,0,0,44.09976162060436
250,normal,0,0,52.350404409211365
250,normal,0,0,50.40873314892009
250,normal,0,0,49.8135128603951
250,normal,0,0,58.64654516290586
250,normal,0,0,41.24715630005705
250,normal,0,0,48.5705354675582
250,normal,0,0,41.58400117391568
250,normal,0,0,52.554866650548384
250,normal,0,0,47.05554109825458
250,normal,0,0,42.817449609177146
250,normal,0,0,46.438122371202425
250,normal,0,0,46.17739491001863
250,normal,0,0,43.348705501878904
250,normal,0,0,58.056809605437984
250,normal,0,0,45.57303846581324
250,normal,0,0,39.29440407834216
250,normal,0,0,44.8360038125096
250,normal,0,0,46.55567765644666
250,normal,0,0,65.60730441420468
250,normal,0,0,42.17807569026192
250,normal,0,0,43.30857328025677
250,normal,0,0,46.425226923096815
250,normal,0,0,47.059472630325274
250,normal,0,0,49.91805699022962
250,normal,0,0,50.63179546132988
250,normal,0,0,55.44004614308779
250,normal,0,0,41.845779381738325
250,normal,0,0,53.05523674760166
250,normal,0,0,56.441511444755996
250,normal,0,0,49.47069719332372
250,normal,0,0,53.55170854649208
250,normal,0,0,44.35557807916907
250,normal,0,0,41.138912483670474
250,normal,0,0,44.959302766917155
250,normal,0,0,50.376933773972866
250,normal,0,0,44.48648131006492
250,normal,0,0,60.83677918482433
250,normal,0,0,47.4323868754093
250,normal,0,0,44.87918245612067
250,normal,0,0,58.74965472896057
250,normal,0,0,46.412011574195
250,normal,0,0,47.667250906317356
250,normal,0,0,42.87004124360565
250,normal,0,0,48.1377610949448
250,normal,0,0,55.10265760308304
250,normal,0,0,41.395245683292636
250,normal,0,0,48.05781414936146
250,normal,0,0,47.193054108924784
250,normal,0,0,48.58791995439754
250,normal,0,0,54.117560068112645
250,normal,0,0,46.63090617507667
250,normal,0,0,48.38768028909598
250,normal,0,0,52.39909667755131
250,normal,0,0,61.85300740756776
250,normal,0,0,52.18748265211711
250,normal,0,0,42.26515134957653
250,normal,0,0,57.689826078387775
250,normal,0,0,49.73410379064781
250,normal,0,0,54.1855200870878
250,normal,0,0,59.13708498669258
250,normal,0,0,45.69824718663247
250,normal,0,0,41.27705404300942
250,normal,0,0,40.70114664690489
250,normal,0,0,51.85711440005971
250,normal,0,0,43.592342452493696
250,normal,0,0,41.67511462940598
250,normal,0,0,46.00008342443482
250,normal,0,0,41.97154505362698
250,normal,0,0,45.90454770676031
250,normal,0,0,44.712545016901274
250,normal,0,0,45.170000524969296
250,normal,0,0,46.6212600071298
250,normal,0,0,53.78595155034736
250,normal,0,0,51.94784546180448
250,normal,0,0,52.86092940596004
250,normal,0,0,47.37895016077492
250,normal,0,0,44.899560533163836
250,normal,0,0,46.71581073815245
250,normal,0,0,54.07630206842269
250,normal,0,0,43.209432585159014
